2022-09-08 00:28:44, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-08 00:28:44, tb_device_mqtt INFO connection SUCCESS
2022-09-08 00:28:44, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-08 00:28:44, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-08 00:28:44, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-08 00:28:45, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-08 00:28:50, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-08 00:28:55, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-08 00:29:02, __main__ DEBUG 0) Bus A1 {'ts': 1662568142286, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:43, __main__ DEBUG 0) Bus A1 {'ts': 1662570163675, 'values': {'fuel': 79.96, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 45.3, 'temp': 24.3, 'engine_temp': 202.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:44, __main__ DEBUG 0) Bus A1 {'ts': 1662570164686, 'values': {'fuel': 79.93, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 41.3, 'temp': 24.7, 'engine_temp': 195.3, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:45, __main__ DEBUG 0) Bus A1 {'ts': 1662570165689, 'values': {'fuel': 79.91, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 37.8, 'temp': 23.8, 'engine_temp': 204.3, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:46, __main__ DEBUG 0) Bus A1 {'ts': 1662570166705, 'values': {'fuel': 79.89, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 36.9, 'temp': 22.7, 'engine_temp': 203.1, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:47, __main__ DEBUG 0) Bus A1 {'ts': 1662570167711, 'values': {'fuel': 79.88, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 36.0, 'temp': 24.7, 'engine_temp': 199.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:48, __main__ DEBUG 0) Bus A1 {'ts': 1662570168713, 'values': {'fuel': 79.84, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 34.7, 'temp': 23.0, 'engine_temp': 196.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:49, __main__ DEBUG 0) Bus A1 {'ts': 1662570169724, 'values': {'fuel': 79.8, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 34.0, 'temp': 24.4, 'engine_temp': 212.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:50, __main__ DEBUG 0) Bus A1 {'ts': 1662570170731, 'values': {'fuel': 79.79, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 29.9, 'temp': 23.6, 'engine_temp': 199.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:53, __main__ DEBUG 1) Bus A1 {'ts': 1662570173753, 'values': {'fuel': 79.76, 'speed': 7.5, 'latitude': '1.29415', 'longitude': '103.7698', 'occupancy': 26.0, 'temp': 24.5, 'engine_temp': 212.6, 'eta': '1 min 30 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:55, __main__ DEBUG 2) Bus A1 {'ts': 1662570175758, 'values': {'fuel': 79.72, 'speed': 53.9, 'latitude': '1.29408', 'longitude': '103.76974', 'occupancy': 26.0, 'temp': 23.4, 'engine_temp': 217.6, 'eta': '1 min 28 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:57, __main__ DEBUG 3) Bus A1 {'ts': 1662570177775, 'values': {'fuel': 79.72, 'speed': 56.5, 'latitude': '1.29392', 'longitude': '103.7696', 'occupancy': 26.0, 'temp': 22.7, 'engine_temp': 201.2, 'eta': '1 min 26 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:02:59, __main__ DEBUG 4) Bus A1 {'ts': 1662570179785, 'values': {'fuel': 79.69, 'speed': 47.9, 'latitude': '1.29387', 'longitude': '103.76954', 'occupancy': 26.0, 'temp': 24.7, 'engine_temp': 196.8, 'eta': '1 min 24 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:01, __main__ DEBUG 5) Bus A1 {'ts': 1662570181802, 'values': {'fuel': 79.68, 'speed': 52.3, 'latitude': '1.29385', 'longitude': '103.76951', 'occupancy': 26.0, 'temp': 23.4, 'engine_temp': 219.2, 'eta': '1 min 22 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:03, __main__ DEBUG 6) Bus A1 {'ts': 1662570183812, 'values': {'fuel': 79.67, 'speed': 56.4, 'latitude': '1.29383', 'longitude': '103.76947', 'occupancy': 26.0, 'temp': 23.2, 'engine_temp': 215.2, 'eta': '1 min 20 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:05, __main__ DEBUG 7) Bus A1 {'ts': 1662570185820, 'values': {'fuel': 79.64, 'speed': 56.9, 'latitude': '1.29382', 'longitude': '103.76942', 'occupancy': 26.0, 'temp': 24.1, 'engine_temp': 201.6, 'eta': '1 min 18 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:07, __main__ DEBUG 8) Bus A1 {'ts': 1662570187833, 'values': {'fuel': 79.6, 'speed': 49.5, 'latitude': '1.29382', 'longitude': '103.76938', 'occupancy': 26.0, 'temp': 22.9, 'engine_temp': 204.0, 'eta': '1 min 16 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:09, __main__ DEBUG 9) Bus A1 {'ts': 1662570189841, 'values': {'fuel': 79.58, 'speed': 43.6, 'latitude': '1.29382', 'longitude': '103.76932', 'occupancy': 26.0, 'temp': 24.0, 'engine_temp': 211.3, 'eta': '1 min 14 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:11, __main__ DEBUG 10) Bus A1 {'ts': 1662570191852, 'values': {'fuel': 79.57, 'speed': 52.0, 'latitude': '1.29386', 'longitude': '103.76918', 'occupancy': 26.0, 'temp': 23.4, 'engine_temp': 197.8, 'eta': '1 min 12 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:13, __main__ DEBUG 11) Bus A1 {'ts': 1662570193869, 'values': {'fuel': 79.57, 'speed': 50.4, 'latitude': '1.29393', 'longitude': '103.76907', 'occupancy': 26.0, 'temp': 24.1, 'engine_temp': 208.1, 'eta': '1 min 10 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:15, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:15, __main__ DEBUG 12) Bus A1 {'ts': 1662570195874, 'values': {'fuel': 79.55, 'speed': 47.9, 'latitude': '1.29397', 'longitude': '103.76909', 'occupancy': 26.0, 'temp': 24.5, 'engine_temp': 202.6, 'eta': '1 min 8 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:17, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:17, __main__ DEBUG 13) Bus A1 {'ts': 1662570197896, 'values': {'fuel': 79.53, 'speed': 52.9, 'latitude': '1.29406', 'longitude': '103.76916', 'occupancy': 26.0, 'temp': 22.6, 'engine_temp': 215.0, 'eta': '1 min 6 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:19, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:19, __main__ DEBUG 14) Bus A1 {'ts': 1662570199926, 'values': {'fuel': 79.5, 'speed': 42.6, 'latitude': '1.29414', 'longitude': '103.76921', 'occupancy': 26.0, 'temp': 22.6, 'engine_temp': 211.0, 'eta': '1 min 4 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:21, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:21, __main__ DEBUG 15) Bus A1 {'ts': 1662570201947, 'values': {'fuel': 79.46, 'speed': 43.3, 'latitude': '1.29425', 'longitude': '103.76927', 'occupancy': 26.0, 'temp': 23.9, 'engine_temp': 206.4, 'eta': '1 min 2 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:23, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:23, __main__ DEBUG 16) Bus A1 {'ts': 1662570203963, 'values': {'fuel': 79.42, 'speed': 55.6, 'latitude': '1.29429', 'longitude': '103.76929', 'occupancy': 26.0, 'temp': 24.6, 'engine_temp': 211.8, 'eta': '1 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:25, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:25, __main__ DEBUG 17) Bus A1 {'ts': 1662570205973, 'values': {'fuel': 79.42, 'speed': 44.5, 'latitude': '1.29453', 'longitude': '103.76939', 'occupancy': 26.0, 'temp': 23.2, 'engine_temp': 196.4, 'eta': '0 min 58 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:27, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:27, __main__ DEBUG 18) Bus A1 {'ts': 1662570207979, 'values': {'fuel': 79.4, 'speed': 57.7, 'latitude': '1.29474', 'longitude': '103.76945', 'occupancy': 26.0, 'temp': 23.2, 'engine_temp': 218.9, 'eta': '0 min 56 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:29, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:29, __main__ DEBUG 19) Bus A1 {'ts': 1662570209993, 'values': {'fuel': 79.36, 'speed': 49.6, 'latitude': '1.2949', 'longitude': '103.76949', 'occupancy': 26.0, 'temp': 23.2, 'engine_temp': 208.3, 'eta': '0 min 54 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:32, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:32, __main__ DEBUG 20) Bus A1 {'ts': 1662570212005, 'values': {'fuel': 79.34, 'speed': 40.6, 'latitude': '1.29497', 'longitude': '103.7695', 'occupancy': 26.0, 'temp': 24.7, 'engine_temp': 206.7, 'eta': '0 min 52 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:34, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:34, __main__ DEBUG 21) Bus A1 {'ts': 1662570214014, 'values': {'fuel': 79.3, 'speed': 59.3, 'latitude': '1.2953', 'longitude': '103.76954', 'occupancy': 26.0, 'temp': 22.7, 'engine_temp': 203.8, 'eta': '0 min 50 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:36, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:36, __main__ DEBUG 22) Bus A1 {'ts': 1662570216022, 'values': {'fuel': 79.28, 'speed': 58.0, 'latitude': '1.29556', 'longitude': '103.76957', 'occupancy': 26.0, 'temp': 24.3, 'engine_temp': 200.1, 'eta': '0 min 48 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:38, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:38, __main__ DEBUG 23) Bus A1 {'ts': 1662570218025, 'values': {'fuel': 79.26, 'speed': 54.7, 'latitude': '1.29605', 'longitude': '103.76958', 'occupancy': 26.0, 'temp': 23.9, 'engine_temp': 210.6, 'eta': '0 min 46 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:40, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:40, __main__ DEBUG 24) Bus A1 {'ts': 1662570220030, 'values': {'fuel': 79.22, 'speed': 47.0, 'latitude': '1.29614', 'longitude': '103.76959', 'occupancy': 26.0, 'temp': 23.3, 'engine_temp': 210.2, 'eta': '0 min 44 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:42, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:42, __main__ DEBUG 25) Bus A1 {'ts': 1662570222050, 'values': {'fuel': 79.19, 'speed': 52.6, 'latitude': '1.29614', 'longitude': '103.76972', 'occupancy': 26.0, 'temp': 22.9, 'engine_temp': 203.6, 'eta': '0 min 42 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:44, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:44, __main__ DEBUG 26) Bus A1 {'ts': 1662570224053, 'values': {'fuel': 79.17, 'speed': 59.3, 'latitude': '1.29619', 'longitude': '103.76998', 'occupancy': 26.0, 'temp': 24.9, 'engine_temp': 214.2, 'eta': '0 min 40 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:46, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:46, __main__ DEBUG 27) Bus A1 {'ts': 1662570226057, 'values': {'fuel': 79.16, 'speed': 41.5, 'latitude': '1.29634', 'longitude': '103.77049', 'occupancy': 26.0, 'temp': 24.1, 'engine_temp': 213.5, 'eta': '0 min 38 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:48, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:48, __main__ DEBUG 28) Bus A1 {'ts': 1662570228068, 'values': {'fuel': 79.11, 'speed': 46.8, 'latitude': '1.29636', 'longitude': '103.77063', 'occupancy': 26.0, 'temp': 22.9, 'engine_temp': 209.9, 'eta': '0 min 36 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:50, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:50, __main__ DEBUG 29) Bus A1 {'ts': 1662570230081, 'values': {'fuel': 79.07, 'speed': 58.4, 'latitude': '1.29637', 'longitude': '103.77071', 'occupancy': 26.0, 'temp': 23.0, 'engine_temp': 217.3, 'eta': '0 min 34 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:52, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:52, __main__ DEBUG 30) Bus A1 {'ts': 1662570232088, 'values': {'fuel': 79.04, 'speed': 49.6, 'latitude': '1.29638', 'longitude': '103.77096', 'occupancy': 26.0, 'temp': 22.6, 'engine_temp': 199.3, 'eta': '0 min 32 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:54, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:54, __main__ DEBUG 31) Bus A1 {'ts': 1662570234099, 'values': {'fuel': 79.01, 'speed': 51.4, 'latitude': '1.29631', 'longitude': '103.77095', 'occupancy': 26.0, 'temp': 23.8, 'engine_temp': 214.3, 'eta': '0 min 30 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:56, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:56, __main__ DEBUG 32) Bus A1 {'ts': 1662570236109, 'values': {'fuel': 78.99, 'speed': 47.4, 'latitude': '1.29618', 'longitude': '103.77093', 'occupancy': 26.0, 'temp': 22.9, 'engine_temp': 206.3, 'eta': '0 min 28 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:03:58, __main__ DEBUG Refuel Message Received
2022-09-08 01:03:58, __main__ DEBUG 33) Bus A1 {'ts': 1662570238137, 'values': {'fuel': 78.97, 'speed': 41.6, 'latitude': '1.29605', 'longitude': '103.77092', 'occupancy': 26.0, 'temp': 22.5, 'engine_temp': 214.4, 'eta': '0 min 26 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:00, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:00, __main__ DEBUG 34) Bus A1 {'ts': 1662570240162, 'values': {'fuel': 78.95, 'speed': 49.7, 'latitude': '1.29588', 'longitude': '103.77089', 'occupancy': 26.0, 'temp': 23.3, 'engine_temp': 197.1, 'eta': '0 min 24 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:02, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:02, __main__ DEBUG 35) Bus A1 {'ts': 1662570242167, 'values': {'fuel': 78.93, 'speed': 55.6, 'latitude': '1.29579', 'longitude': '103.77086', 'occupancy': 26.0, 'temp': 23.3, 'engine_temp': 204.8, 'eta': '0 min 22 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:04, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:04, __main__ DEBUG 36) Bus A1 {'ts': 1662570244170, 'values': {'fuel': 78.91, 'speed': 45.8, 'latitude': '1.29573', 'longitude': '103.77085', 'occupancy': 26.0, 'temp': 24.3, 'engine_temp': 203.0, 'eta': '0 min 20 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:06, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:06, __main__ DEBUG 37) Bus A1 {'ts': 1662570246179, 'values': {'fuel': 78.9, 'speed': 43.1, 'latitude': '1.29565', 'longitude': '103.77081', 'occupancy': 26.0, 'temp': 23.2, 'engine_temp': 219.8, 'eta': '0 min 18 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:08, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:08, __main__ DEBUG 38) Bus A1 {'ts': 1662570248182, 'values': {'fuel': 78.89, 'speed': 52.5, 'latitude': '1.29554', 'longitude': '103.77075', 'occupancy': 26.0, 'temp': 22.8, 'engine_temp': 206.5, 'eta': '0 min 16 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:10, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:10, __main__ DEBUG 39) Bus A1 {'ts': 1662570250205, 'values': {'fuel': 78.86, 'speed': 45.1, 'latitude': '1.29545', 'longitude': '103.7707', 'occupancy': 26.0, 'temp': 23.5, 'engine_temp': 219.6, 'eta': '0 min 14 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:12, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:12, __main__ DEBUG 40) Bus A1 {'ts': 1662570252215, 'values': {'fuel': 78.86, 'speed': 59.7, 'latitude': '1.29531', 'longitude': '103.77063', 'occupancy': 26.0, 'temp': 23.7, 'engine_temp': 211.4, 'eta': '0 min 12 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:14, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:14, __main__ DEBUG 41) Bus A1 {'ts': 1662570254225, 'values': {'fuel': 78.83, 'speed': 42.5, 'latitude': '1.29517', 'longitude': '103.77058', 'occupancy': 26.0, 'temp': 23.2, 'engine_temp': 200.2, 'eta': '0 min 10 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:16, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:16, __main__ DEBUG 42) Bus A1 {'ts': 1662570256229, 'values': {'fuel': 78.8, 'speed': 57.4, 'latitude': '1.29507', 'longitude': '103.77057', 'occupancy': 26.0, 'temp': 22.6, 'engine_temp': 198.2, 'eta': '0 min 8 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:18, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:18, __main__ DEBUG 43) Bus A1 {'ts': 1662570258239, 'values': {'fuel': 78.77, 'speed': 56.8, 'latitude': '1.295', 'longitude': '103.77056', 'occupancy': 26.0, 'temp': 23.5, 'engine_temp': 204.8, 'eta': '0 min 6 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:20, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:20, __main__ DEBUG 44) Bus A1 {'ts': 1662570260249, 'values': {'fuel': 78.74, 'speed': 52.4, 'latitude': '1.29494', 'longitude': '103.77055', 'occupancy': 26.0, 'temp': 24.8, 'engine_temp': 210.7, 'eta': '0 min 4 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:22, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:22, __main__ DEBUG 45) Bus A1 {'ts': 1662570262256, 'values': {'fuel': 78.73, 'speed': 44.2, 'latitude': '1.29487', 'longitude': '103.77055', 'occupancy': 26.0, 'temp': 23.9, 'engine_temp': 197.9, 'eta': '0 min 2 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:24, __main__ DEBUG Refuel Message Received
2022-09-08 01:04:24, __main__ DEBUG 46) Bus A1 {'ts': 1662570264275, 'values': {'fuel': 78.73, 'speed': 0, 'latitude': '1.2948', 'longitude': '103.77055', 'occupancy': 26.0, 'temp': 23.9, 'engine_temp': 197.9, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-08 01:04:25, __main__ DEBUG 46) Bus A1 {'ts': 1662570265289, 'values': {'fuel': 78.72, 'speed': 0, 'latitude': '1.2948', 'longitude': '103.77055', 'occupancy': 22.5, 'temp': 23.8, 'engine_temp': 215.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'LT 13', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
