2022-09-09 01:55:56, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-09 01:55:56, tb_device_mqtt INFO connection SUCCESS
2022-09-09 01:55:56, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-09 01:55:56, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-09 01:55:56, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-09 01:55:57, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-09 01:56:02, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-09 01:56:07, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-09 01:56:14, __main__ DEBUG 0) Bus A1 {'ts': 1662659774276, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:47, __main__ DEBUG 91) Bus A1 {'ts': 1662659987915, 'values': {'fuel': 9.11, 'speed': 48.2, 'latitude': '1.29493', 'longitude': '103.7735', 'occupancy': 71.59999999999998, 'temp': 23.0, 'engine_temp': 294.4, 'eta': '0 min 6 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:49, __main__ DEBUG 92) Bus A1 {'ts': 1662659989920, 'values': {'fuel': 9.08, 'speed': 50.3, 'latitude': '1.29487', 'longitude': '103.77355', 'occupancy': 71.59999999999998, 'temp': 24.8, 'engine_temp': 290.3, 'eta': '0 min 4 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:51, __main__ DEBUG 93) Bus A1 {'ts': 1662659991936, 'values': {'fuel': 9.05, 'speed': 48.4, 'latitude': '1.29454', 'longitude': '103.77385', 'occupancy': 71.59999999999998, 'temp': 24.8, 'engine_temp': 303.7, 'eta': '0 min 2 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:53, __main__ DEBUG 94) Bus A1 {'ts': 1662659993942, 'values': {'fuel': 9.05, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 71.59999999999998, 'temp': 24.8, 'engine_temp': 303.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:54, __main__ DEBUG 94) Bus A1 {'ts': 1662659994960, 'values': {'fuel': 9.03, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 73.19999999999997, 'temp': 24.4, 'engine_temp': 300.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:55, __main__ DEBUG 94) Bus A1 {'ts': 1662659995963, 'values': {'fuel': 9.03, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 74.39999999999998, 'temp': 22.7, 'engine_temp': 292.2, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:56, __main__ DEBUG 94) Bus A1 {'ts': 1662659996978, 'values': {'fuel': 9.02, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 74.79999999999998, 'temp': 24.5, 'engine_temp': 295.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:57, __main__ DEBUG 94) Bus A1 {'ts': 1662659997986, 'values': {'fuel': 8.97, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 79.29999999999998, 'temp': 25.0, 'engine_temp': 292.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:58, __main__ DEBUG 94) Bus A1 {'ts': 1662659998987, 'values': {'fuel': 8.93, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 81.39999999999998, 'temp': 24.0, 'engine_temp': 307.7, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 01:59:59, __main__ DEBUG 94) Bus A1 {'ts': 1662659999995, 'values': {'fuel': 8.91, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 83.79999999999998, 'temp': 24.8, 'engine_temp': 309.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:01, __main__ DEBUG 94) Bus A1 {'ts': 1662660001005, 'values': {'fuel': 8.89, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 84.19999999999999, 'temp': 22.8, 'engine_temp': 290.9, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:02, __main__ DEBUG 94) Bus A1 {'ts': 1662660002024, 'values': {'fuel': 8.84, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 85.39999999999999, 'temp': 23.7, 'engine_temp': 309.0, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:03, __main__ DEBUG 94) Bus A1 {'ts': 1662660003028, 'values': {'fuel': 8.84, 'speed': 0, 'latitude': '1.29452', 'longitude': '103.77386', 'occupancy': 89.19999999999999, 'temp': 23.0, 'engine_temp': 302.4, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'COM 2', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:06, __main__ DEBUG 95) Bus A1 {'ts': 1662660006046, 'values': {'fuel': 8.78, 'speed': 5.2, 'latitude': '1.2945', 'longitude': '103.77387', 'occupancy': 91.79999999999998, 'temp': 24.1, 'engine_temp': 293.4, 'eta': '2 min 28 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:08, __main__ DEBUG 96) Bus A1 {'ts': 1662660008050, 'values': {'fuel': 8.75, 'speed': 50.2, 'latitude': '1.29448', 'longitude': '103.77386', 'occupancy': 91.79999999999998, 'temp': 24.1, 'engine_temp': 299.5, 'eta': '2 min 26 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:10, __main__ DEBUG 97) Bus A1 {'ts': 1662660010055, 'values': {'fuel': 8.71, 'speed': 41.7, 'latitude': '1.29446', 'longitude': '103.77386', 'occupancy': 91.79999999999998, 'temp': 24.5, 'engine_temp': 302.1, 'eta': '2 min 24 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:12, __main__ DEBUG 98) Bus A1 {'ts': 1662660012074, 'values': {'fuel': 8.68, 'speed': 41.0, 'latitude': '1.29444', 'longitude': '103.77385', 'occupancy': 91.79999999999998, 'temp': 23.3, 'engine_temp': 305.3, 'eta': '2 min 22 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:14, __main__ DEBUG 99) Bus A1 {'ts': 1662660014087, 'values': {'fuel': 8.68, 'speed': 56.4, 'latitude': '1.29442', 'longitude': '103.77384', 'occupancy': 91.79999999999998, 'temp': 24.5, 'engine_temp': 306.0, 'eta': '2 min 20 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:16, __main__ DEBUG 100) Bus A1 {'ts': 1662660016100, 'values': {'fuel': 8.64, 'speed': 44.5, 'latitude': '1.29441', 'longitude': '103.77383', 'occupancy': 91.79999999999998, 'temp': 22.9, 'engine_temp': 291.6, 'eta': '2 min 18 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:18, __main__ DEBUG 101) Bus A1 {'ts': 1662660018125, 'values': {'fuel': 8.63, 'speed': 53.2, 'latitude': '1.29436', 'longitude': '103.77378', 'occupancy': 91.79999999999998, 'temp': 24.4, 'engine_temp': 306.0, 'eta': '2 min 16 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:20, __main__ DEBUG 102) Bus A1 {'ts': 1662660020147, 'values': {'fuel': 8.59, 'speed': 48.6, 'latitude': '1.29426', 'longitude': '103.77369', 'occupancy': 91.79999999999998, 'temp': 24.1, 'engine_temp': 309.7, 'eta': '2 min 14 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:22, __main__ DEBUG 103) Bus A1 {'ts': 1662660022172, 'values': {'fuel': 8.58, 'speed': 54.2, 'latitude': '1.29425', 'longitude': '103.77368', 'occupancy': 91.79999999999998, 'temp': 23.0, 'engine_temp': 292.7, 'eta': '2 min 12 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:24, __main__ DEBUG 104) Bus A1 {'ts': 1662660024186, 'values': {'fuel': 8.54, 'speed': 54.0, 'latitude': '1.29425', 'longitude': '103.77366', 'occupancy': 91.79999999999998, 'temp': 25.0, 'engine_temp': 301.5, 'eta': '2 min 10 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:26, __main__ DEBUG 105) Bus A1 {'ts': 1662660026199, 'values': {'fuel': 8.5, 'speed': 46.8, 'latitude': '1.29425', 'longitude': '103.77365', 'occupancy': 91.79999999999998, 'temp': 23.1, 'engine_temp': 290.3, 'eta': '2 min 8 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:28, __main__ DEBUG 106) Bus A1 {'ts': 1662660028224, 'values': {'fuel': 8.48, 'speed': 58.7, 'latitude': '1.29425', 'longitude': '103.77364', 'occupancy': 91.79999999999998, 'temp': 22.7, 'engine_temp': 305.5, 'eta': '2 min 6 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:30, __main__ DEBUG 107) Bus A1 {'ts': 1662660030242, 'values': {'fuel': 8.47, 'speed': 50.8, 'latitude': '1.29426', 'longitude': '103.77362', 'occupancy': 91.79999999999998, 'temp': 24.3, 'engine_temp': 301.8, 'eta': '2 min 4 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:32, __main__ DEBUG 108) Bus A1 {'ts': 1662660032252, 'values': {'fuel': 8.44, 'speed': 49.3, 'latitude': '1.29437', 'longitude': '103.77352', 'occupancy': 91.79999999999998, 'temp': 24.3, 'engine_temp': 309.1, 'eta': '2 min 2 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:34, __main__ DEBUG 109) Bus A1 {'ts': 1662660034274, 'values': {'fuel': 8.42, 'speed': 56.8, 'latitude': '1.29456', 'longitude': '103.77335', 'occupancy': 91.79999999999998, 'temp': 24.3, 'engine_temp': 300.1, 'eta': '2 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:36, __main__ DEBUG 110) Bus A1 {'ts': 1662660036287, 'values': {'fuel': 8.41, 'speed': 56.8, 'latitude': '1.29458', 'longitude': '103.77333', 'occupancy': 91.79999999999998, 'temp': 24.7, 'engine_temp': 292.7, 'eta': '1 min 58 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:38, __main__ DEBUG 111) Bus A1 {'ts': 1662660038308, 'values': {'fuel': 8.38, 'speed': 52.8, 'latitude': '1.29459', 'longitude': '103.77331', 'occupancy': 91.79999999999998, 'temp': 24.4, 'engine_temp': 298.8, 'eta': '1 min 56 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:40, __main__ DEBUG 112) Bus A1 {'ts': 1662660040325, 'values': {'fuel': 8.38, 'speed': 45.9, 'latitude': '1.2946', 'longitude': '103.77329', 'occupancy': 91.79999999999998, 'temp': 23.6, 'engine_temp': 302.9, 'eta': '1 min 54 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:42, __main__ DEBUG 113) Bus A1 {'ts': 1662660042334, 'values': {'fuel': 8.36, 'speed': 50.3, 'latitude': '1.2946', 'longitude': '103.77327', 'occupancy': 91.79999999999998, 'temp': 24.1, 'engine_temp': 304.4, 'eta': '1 min 52 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:44, __main__ DEBUG 114) Bus A1 {'ts': 1662660044349, 'values': {'fuel': 8.36, 'speed': 56.2, 'latitude': '1.29459', 'longitude': '103.77324', 'occupancy': 91.79999999999998, 'temp': 24.3, 'engine_temp': 308.5, 'eta': '1 min 50 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:46, __main__ DEBUG 115) Bus A1 {'ts': 1662660046355, 'values': {'fuel': 8.34, 'speed': 59.4, 'latitude': '1.29458', 'longitude': '103.77323', 'occupancy': 91.79999999999998, 'temp': 22.9, 'engine_temp': 293.6, 'eta': '1 min 48 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:48, __main__ DEBUG 116) Bus A1 {'ts': 1662660048373, 'values': {'fuel': 8.31, 'speed': 44.8, 'latitude': '1.29458', 'longitude': '103.77321', 'occupancy': 91.79999999999998, 'temp': 24.7, 'engine_temp': 300.1, 'eta': '1 min 46 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:50, __main__ DEBUG 117) Bus A1 {'ts': 1662660050384, 'values': {'fuel': 8.29, 'speed': 45.6, 'latitude': '1.29455', 'longitude': '103.77317', 'occupancy': 91.79999999999998, 'temp': 23.4, 'engine_temp': 293.6, 'eta': '1 min 44 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:52, __main__ DEBUG 118) Bus A1 {'ts': 1662660052387, 'values': {'fuel': 8.25, 'speed': 57.7, 'latitude': '1.29454', 'longitude': '103.77315', 'occupancy': 91.79999999999998, 'temp': 24.1, 'engine_temp': 293.1, 'eta': '1 min 42 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:54, __main__ DEBUG 119) Bus A1 {'ts': 1662660054392, 'values': {'fuel': 8.23, 'speed': 55.2, 'latitude': '1.29453', 'longitude': '103.77314', 'occupancy': 91.79999999999998, 'temp': 24.0, 'engine_temp': 295.8, 'eta': '1 min 40 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:56, __main__ DEBUG 120) Bus A1 {'ts': 1662660056408, 'values': {'fuel': 8.21, 'speed': 48.0, 'latitude': '1.29453', 'longitude': '103.77313', 'occupancy': 91.79999999999998, 'temp': 24.6, 'engine_temp': 295.6, 'eta': '1 min 38 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:00:58, __main__ DEBUG 121) Bus A1 {'ts': 1662660058432, 'values': {'fuel': 8.18, 'speed': 48.1, 'latitude': '1.29455', 'longitude': '103.7731', 'occupancy': 91.79999999999998, 'temp': 24.3, 'engine_temp': 309.3, 'eta': '1 min 36 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:00, __main__ DEBUG 122) Bus A1 {'ts': 1662660060446, 'values': {'fuel': 8.15, 'speed': 58.3, 'latitude': '1.29457', 'longitude': '103.77302', 'occupancy': 91.79999999999998, 'temp': 23.6, 'engine_temp': 308.8, 'eta': '1 min 34 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:02, __main__ DEBUG 123) Bus A1 {'ts': 1662660062456, 'values': {'fuel': 8.14, 'speed': 46.0, 'latitude': '1.29462', 'longitude': '103.77289', 'occupancy': 91.79999999999998, 'temp': 24.8, 'engine_temp': 303.7, 'eta': '1 min 32 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:04, __main__ DEBUG 124) Bus A1 {'ts': 1662660064462, 'values': {'fuel': 8.12, 'speed': 53.2, 'latitude': '1.29434', 'longitude': '103.77276', 'occupancy': 91.79999999999998, 'temp': 23.8, 'engine_temp': 306.2, 'eta': '1 min 30 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:06, __main__ DEBUG 125) Bus A1 {'ts': 1662660066467, 'values': {'fuel': 8.08, 'speed': 56.5, 'latitude': '1.29431', 'longitude': '103.77274', 'occupancy': 91.79999999999998, 'temp': 22.8, 'engine_temp': 302.9, 'eta': '1 min 28 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:08, __main__ DEBUG 126) Bus A1 {'ts': 1662660068488, 'values': {'fuel': 8.03, 'speed': 42.3, 'latitude': '1.29427', 'longitude': '103.77271', 'occupancy': 91.79999999999998, 'temp': 23.7, 'engine_temp': 296.3, 'eta': '1 min 26 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:10, __main__ DEBUG 127) Bus A1 {'ts': 1662660070504, 'values': {'fuel': 8.01, 'speed': 41.3, 'latitude': '1.29421', 'longitude': '103.77266', 'occupancy': 91.79999999999998, 'temp': 24.9, 'engine_temp': 307.0, 'eta': '1 min 24 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:12, __main__ DEBUG 128) Bus A1 {'ts': 1662660072517, 'values': {'fuel': 8.0, 'speed': 41.4, 'latitude': '1.29415', 'longitude': '103.77259', 'occupancy': 91.79999999999998, 'temp': 24.4, 'engine_temp': 308.5, 'eta': '1 min 22 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:14, __main__ DEBUG 129) Bus A1 {'ts': 1662660074527, 'values': {'fuel': 8.0, 'speed': 53.9, 'latitude': '1.29406', 'longitude': '103.77246', 'occupancy': 91.79999999999998, 'temp': 22.8, 'engine_temp': 294.1, 'eta': '1 min 20 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:16, __main__ DEBUG 130) Bus A1 {'ts': 1662660076532, 'values': {'fuel': 7.96, 'speed': 47.3, 'latitude': '1.29401', 'longitude': '103.77239', 'occupancy': 91.79999999999998, 'temp': 24.3, 'engine_temp': 295.2, 'eta': '1 min 18 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:18, __main__ DEBUG 131) Bus A1 {'ts': 1662660078536, 'values': {'fuel': 7.91, 'speed': 50.8, 'latitude': '1.29396', 'longitude': '103.77234', 'occupancy': 91.79999999999998, 'temp': 23.0, 'engine_temp': 308.7, 'eta': '1 min 16 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:01:20, __main__ DEBUG 132) Bus A1 {'ts': 1662660080549, 'values': {'fuel': 7.88, 'speed': 43.8, 'latitude': '1.29387', 'longitude': '103.77227', 'occupancy': 91.79999999999998, 'temp': 23.0, 'engine_temp': 296.1, 'eta': '1 min 14 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Biz 2', 'bus_stop_status': 'Next Stop', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:05:22, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-09 02:05:22, tb_device_mqtt INFO connection SUCCESS
2022-09-09 02:05:22, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-09 02:05:22, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-09 02:05:22, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-09 02:05:23, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-09 02:05:28, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-09 02:05:33, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-09 02:05:40, __main__ DEBUG 0) Bus A1 {'ts': 1662660340189, 'values': {'fuel': 80, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 50, 'temp': 25, 'engine_temp': 195, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:05:41, __main__ DEBUG 0) Bus A1 {'ts': 1662660341199, 'values': {'fuel': 79.97, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 52.9, 'temp': 23.0, 'engine_temp': 297.2, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:05:42, __main__ DEBUG 0) Bus A1 {'ts': 1662660342207, 'values': {'fuel': 79.95, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 55.3, 'temp': 24.7, 'engine_temp': 290.5, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:05:43, __main__ DEBUG 0) Bus A1 {'ts': 1662660343214, 'values': {'fuel': 79.92, 'speed': 0, 'latitude': '1.2942', 'longitude': '103.76983', 'occupancy': 55.9, 'temp': 24.2, 'engine_temp': 304.8, 'eta': '0 min 0 sec', 'health_status': 'Healthy', 'health_des': 'Operating', 'bus_stop': 'Kent Ridge Bus Terminal', 'bus_stop_status': 'Arrived', 'bus_health_color': '#7FB77E'}}
2022-09-09 02:06:13, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-09 02:06:13, tb_device_mqtt INFO connection SUCCESS
2022-09-09 02:06:13, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-09 02:06:13, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-09 02:06:13, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-09 02:06:14, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-09 02:06:19, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-09 02:06:24, __main__ INFO Read Telemetry CSV. Total Record: 578
2022-09-09 02:06:36, tb_device_mqtt INFO Trying to connect to 10.60.3.26...
2022-09-09 02:06:36, tb_device_mqtt INFO connection SUCCESS
2022-09-09 02:06:36, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes - successfully completed.
2022-09-09 02:06:36, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/attributes/response - successfully completed.
2022-09-09 02:06:36, tb_gateway_mqtt DEBUG Service subscription to topic v1/gateway/rpc - successfully completed.
2022-09-09 02:06:37, tb_gateway_mqtt DEBUG Connected device Bus A1
2022-09-09 02:06:37, __main__ INFO Publish Bus A1 Attribute - Color
2022-09-09 02:06:37, __main__ INFO Read Telemetry CSV. Total Record: 578
